slot,validator_id,validator,builder,relay,cl_client,date,slot_in_epoch
[6723042](https://beaconcha.in/slot/6723042),313255,harbour,builder0x69,flashbots,Prysm,2023-06-23 06:08:47,2
[6728531](https://beaconcha.in/slot/6728531),430334,0xaca47d6f3c0dd8d6858abc88233a22703be066cffbbe89b8a1922f5068d67f00f62862090a61a1d21d0a84655bc33350,builder0x69,blocknative,Prysm,2023-06-24 00:26:35,19
[6729153](https://beaconcha.in/slot/6729153),151165,stakefish,beaverbuild.org,bloxroute (max profit),Teku,2023-06-24 02:30:59,1
[6729153](https://beaconcha.in/slot/6729153),151165,stakefish,beaverbuild.org,bloxroute (regulated),Teku,2023-06-24 02:30:59,1
[6730017](https://beaconcha.in/slot/6730017),546711,lido,beaverbuild.org,bloxroute (regulated),Prysm,2023-06-24 05:23:47,1
[6730017](https://beaconcha.in/slot/6730017),546711,lido,beaverbuild.org,blocknative,Prysm,2023-06-24 05:23:47,1
[6730017](https://beaconcha.in/slot/6730017),546711,lido,beaverbuild.org,bloxroute (max profit),Prysm,2023-06-24 05:23:47,1
[6731208](https://beaconcha.in/slot/6731208),24423,0xad5fb8cece39e341e9d2b7868a0b193fc1f2aaeabf75cb8e45b37058c3ec923afde334f055363322375bd6a73f7960fc,beaverbuild.org,blocknative,Lighthouse,2023-06-24 09:21:59,8
[6732193](https://beaconcha.in/slot/6732193),277725,lido,,,Prysm,2023-06-24 12:38:59,1
[6733089](https://beaconcha.in/slot/6733089),476359,rocketpool,Blocknative,blocknative,Lighthouse,2023-06-24 15:38:11,1
[6733121](https://beaconcha.in/slot/6733121),681979,celsius,,,Prysm,2023-06-24 15:44:35,1
[6733378](https://beaconcha.in/slot/6733378),670651,0x973cca86fac682d80dbb444ae13dda678d235f5dacceebd9f2953df76ca81660f86c0922cf922111881a2744c7c7429b,,,Prysm,2023-06-24 16:35:59,2
[6754113](https://beaconcha.in/slot/6754113),593729,figment,,,Lighthouse,2023-06-27 13:42:59,1
[6756225](https://beaconcha.in/slot/6756225),108143,lido,BloXroute,bloxroute (max profit),Lighthouse,2023-06-27 20:45:23,1
[6757281](https://beaconcha.in/slot/6757281),466038,0x8d78ea3ddf3dc85ea52c3745882f1b119db7ba0f3739720eeb23725270b2655dac8688e26300b22120f8cfb6d96250fd,,,Prysm,2023-06-28 00:16:35,1
[6760755](https://beaconcha.in/slot/6760755),246184,0x871ef9b9cacd138f238abfe8dde02cec1fe100712a95f35c277773b3ac137f7c9d36496a6a2db8b7569fd6685428be4d,builder0x69,blocknative,Prysm,2023-06-28 11:51:23,19
[6761572](https://beaconcha.in/slot/6761572),77563,coinbase,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-28 14:34:47,4
[6772324](https://beaconcha.in/slot/6772324),83780,lido,rsync-builder.xyz,bloxroute (regulated),Teku,2023-06-30 02:25:11,4
[6772324](https://beaconcha.in/slot/6772324),83780,lido,rsync-builder.xyz,bloxroute (max profit),Teku,2023-06-30 02:25:11,4
[6773985](https://beaconcha.in/slot/6773985),33165,lido,,,Nimbus,2023-06-30 07:57:23,1
[6774896](https://beaconcha.in/slot/6774896),487470,coinbase,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-30 10:59:35,16
[6775395](https://beaconcha.in/slot/6775395),68919,binance,,,Prysm,2023-06-30 12:39:23,3
[6776449](https://beaconcha.in/slot/6776449),83919,0x8dab9d42b4eec927df0341dd2cb7b513f42e8a1e227634176e53e4de668fe1f209c6b5c9123933d38433e5a594c35345,,,Lodestar,2023-06-30 16:10:11,1
[6776769](https://beaconcha.in/slot/6776769),139768,0xb0dff025b58ed8ed1077be39f579590eb794a5bea441e38b798653de70467dbd7d503f4e56c32109d35f429cc45092e8,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-06-30 17:14:11,1
[6776769](https://beaconcha.in/slot/6776769),139768,0xb0dff025b58ed8ed1077be39f579590eb794a5bea441e38b798653de70467dbd7d503f4e56c32109d35f429cc45092e8,beaverbuild.org,bloxroute (regulated),Lighthouse,2023-06-30 17:14:11,1
[6777345](https://beaconcha.in/slot/6777345),259705,0x83915cff6c4661a189ac8dc88d7be0dfce49f9bd9c7b8c25835105990593d9cb68f35373a46b126e52080e8c4e79f5ba,Blocknative,blocknative,Lighthouse,2023-06-30 19:09:23,1
[6778242](https://beaconcha.in/slot/6778242),554425,binance,beaverbuild.org,bloxroute (regulated),Lighthouse,2023-06-30 22:08:47,2
[6778898](https://beaconcha.in/slot/6778898),185323,0xb2a61be56632650469d92e5c3795500200b49811f3d94111ad880ba54b69cc74a28edfed008af9bffb388a41c562c90d,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-01 00:19:59,18
[6780064](https://beaconcha.in/slot/6780064),682248,0xb6e72a6d9205ebe9aea2eacfdd36c1cbeea6cda0f1323facb62eccc3a5cb901d25880a851968b8ac5f4e4296a4113c58,builder0x69,blocknative,Lighthouse,2023-07-01 04:13:11,0
[6780660](https://beaconcha.in/slot/6780660),580262,0xa66b341bf14cb5e1f8a8f18d9902e492187975c8d8057549f627422da5d2c496b29e104e2f521b0739328ff6d218f4e4,rsync-builder.xyz,bloxroute (regulated),Teku,2023-07-01 06:12:23,20
[6780660](https://beaconcha.in/slot/6780660),580262,0xa66b341bf14cb5e1f8a8f18d9902e492187975c8d8057549f627422da5d2c496b29e104e2f521b0739328ff6d218f4e4,rsync-builder.xyz,bloxroute (max profit),Teku,2023-07-01 06:12:23,20
[6781633](https://beaconcha.in/slot/6781633),595313,lido,,,Lighthouse,2023-07-01 09:26:59,1
[6781946](https://beaconcha.in/slot/6781946),192989,lido,Flashbots,flashbots,Teku,2023-07-01 10:29:35,26
[6781947](https://beaconcha.in/slot/6781947),548164,0xb993eb3df2a4706a41d2258ba0372658abf4267efbef29d859880e1aab4be4ec59cb249295503249c70de3bd792d9eef,builder0x69,ultrasound,Teku,2023-07-01 10:29:47,27
[6781948](https://beaconcha.in/slot/6781948),191021,p2p.org,builder0x69,agnostic Gnosis,Teku,2023-07-01 10:29:59,28
[6781948](https://beaconcha.in/slot/6781948),191021,p2p.org,builder0x69,ultrasound,Teku,2023-07-01 10:29:59,28
[6781949](https://beaconcha.in/slot/6781949),670940,0x98054daf23ef87298067729be86cf0c79987555f39072b5119fe1cffe094416f249b28dd04e20eb74df68e36249e7e7c,beaverbuild.org,agnostic Gnosis,Lighthouse,2023-07-01 10:30:11,29
[6781950](https://beaconcha.in/slot/6781950),482784,stakefish,rsync-builder.xyz,bloxroute (max profit),Lighthouse,2023-07-01 10:30:23,30
[6781951](https://beaconcha.in/slot/6781951),677097,lido,builder0x69,flashbots,Nimbus,2023-07-01 10:30:35,31
[6781952](https://beaconcha.in/slot/6781952),356598,lido,rsync-builder.xyz,bloxroute (max profit),Lighthouse,2023-07-01 10:30:47,0
[6781985](https://beaconcha.in/slot/6781985),426752,stakefish,BloXroute,bloxroute (max profit),Lighthouse,2023-07-01 10:37:23,1
[6782369](https://beaconcha.in/slot/6782369),624983,kraken,Blocknative,blocknative,Prysm,2023-07-01 11:54:11,1
[6782561](https://beaconcha.in/slot/6782561),659214,okx,Blocknative,blocknative,Prysm,2023-07-01 12:32:35,1
[6782753](https://beaconcha.in/slot/6782753),475100,lido,builder0x69,blocknative,Prysm,2023-07-01 13:10:59,1
[6783091](https://beaconcha.in/slot/6783091),6296,0x85012b374c65c8975ce14a086069d8ecd5952218e1099cf87ffbd196e2589f5092e72817e14ebee86b7e6e9b40bd5e9b,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-07-01 14:18:35,19
[6783875](https://beaconcha.in/slot/6783875),179585,staked.us,beaverbuild.org,bloxroute (max profit),Nimbus,2023-07-01 16:55:23,3
[6783875](https://beaconcha.in/slot/6783875),179585,staked.us,beaverbuild.org,blocknative,Nimbus,2023-07-01 16:55:23,3
[6784700](https://beaconcha.in/slot/6784700),440607,0xb27a81b30843ef159dbfebd96f16eb84e9b088115e7fb207285aed78a17262cbdcaca09ec37f8b07ca8cf5e6101b5a16,,,Prysm,2023-07-01 19:40:23,28
[6784987](https://beaconcha.in/slot/6784987),378156,coinbase,beaverbuild.org,bloxroute (max profit),Prysm,2023-07-01 20:37:47,27
[6785507](https://beaconcha.in/slot/6785507),201772,lido,beaverbuild.org,bloxroute (max profit),Lodestar,2023-07-01 22:21:47,3
[6794371](https://beaconcha.in/slot/6794371),209002,stakefish,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-07-03 03:54:35,3
[6794401](https://beaconcha.in/slot/6794401),193883,coinbase,Bob the builder,bloxroute (max profit),Prysm,2023-07-03 04:00:35,1
[6795043](https://beaconcha.in/slot/6795043),450972,lido,BloXroute,bloxroute (ethical),Prysm,2023-07-03 06:08:59,3
[6797094](https://beaconcha.in/slot/6797094),311242,coinbase,,,Teku,2023-07-03 12:59:11,6
[6797507](https://beaconcha.in/slot/6797507),301041,0xb06d93ad536aacbdc3bfe50ffc33d8c35989f79d15e396d6fce72e50b74ec5ce92476b62d08efefdd4efa9611c940d1e,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-03 14:21:47,3
[6797507](https://beaconcha.in/slot/6797507),301041,0xb06d93ad536aacbdc3bfe50ffc33d8c35989f79d15e396d6fce72e50b74ec5ce92476b62d08efefdd4efa9611c940d1e,rsync-builder.xyz,bloxroute (regulated),Prysm,2023-07-03 14:21:47,3
[6797729](https://beaconcha.in/slot/6797729),13918,lido,BloXroute,bloxroute (max profit),Prysm,2023-07-03 15:06:11,1
[6800831](https://beaconcha.in/slot/6800831),30461,stakefish,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-04 01:26:35,31
[6801382](https://beaconcha.in/slot/6801382),589378,kraken,beaverbuild.org,bloxroute (max profit),Prysm,2023-07-04 03:16:47,6
[6801570](https://beaconcha.in/slot/6801570),619324,lido,,,Prysm,2023-07-04 03:54:23,2
[6801595](https://beaconcha.in/slot/6801595),676850,0x995bb42a3837a674231553f707d92414ca63c974762116a2f04f2b93ad5740e16888927ef4cdde65c170a04233cff04a,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-07-04 03:59:23,27
[6802114](https://beaconcha.in/slot/6802114),697369,0xb99a30ae00e31946f011267ac568c3d591bfc4b832321bc1759ccdb5984902020b5d900dbcf64fa37804132b0bd12492,beaverbuild.org,bloxroute (max profit),Prysm,2023-07-04 05:43:11,2
[6804002](https://beaconcha.in/slot/6804002),150291,figment,,,Teku,2023-07-04 12:00:47,2
[6804801](https://beaconcha.in/slot/6804801),285435,binance,,,Lighthouse,2023-07-04 14:40:35,1
[6805312](https://beaconcha.in/slot/6805312),696912,binance,Blocknative,blocknative,Prysm,2023-07-04 16:22:47,0
[6806059](https://beaconcha.in/slot/6806059),465706,stakefish,,,Prysm,2023-07-04 18:52:11,11
[6809913](https://beaconcha.in/slot/6809913),269279,coinbase,beaverbuild.org,bloxroute (max profit),Nimbus,2023-07-05 07:42:59,25
[6810337](https://beaconcha.in/slot/6810337),425554,lido,BloXroute,bloxroute (max profit),Lighthouse,2023-07-05 09:07:47,1
[6811879](https://beaconcha.in/slot/6811879),656019,0xa397d94a7f18a74999d55627994663b93be844118ad561c0cb646dfbf2ebb054fb5625dfdc800fa65f0ec52945e745f1,,,Lighthouse,2023-07-05 14:16:11,7
[6812976](https://beaconcha.in/slot/6812976),546694,0xa1d5459cfa7589d40c25708b237d16326a5b0cae7acad50ea1c5eaaf6cec004636b5a88773d5b2abb9a6b7208e2fb678,Blocknative,blocknative,Lighthouse,2023-07-05 17:55:35,16
[6818625](https://beaconcha.in/slot/6818625),143327,0x952e0b12cd1edf6564aff7a87a19e326d1b71ef9a0aa7533ec97002ec1bbc222844c0c4cdf41ea257c0f47e93a16fb82,Blocknative,blocknative,Lighthouse,2023-07-06 12:45:23,1
[6818679](https://beaconcha.in/slot/6818679),686241,coinbase,beaverbuild.org,bloxroute (max profit),Nimbus,2023-07-06 12:56:11,23
[6818946](https://beaconcha.in/slot/6818946),496432,lido,Flashbots,flashbots,Prysm,2023-07-06 13:49:35,2
[6819105](https://beaconcha.in/slot/6819105),470571,lido,BloXroute,bloxroute (max profit),Prysm,2023-07-06 14:21:23,1
[6820225](https://beaconcha.in/slot/6820225),334316,lido,Blocknative,blocknative,Lighthouse,2023-07-06 18:05:23,1
[6823873](https://beaconcha.in/slot/6823873),367789,lido,Blocknative,blocknative,Lighthouse,2023-07-07 06:14:59,1
[6824416](https://beaconcha.in/slot/6824416),195379,0x974a9345fe3fb1d6ed52cf9d3b5d86ce52055dda3c63c6b28ef2af1af8598cb9368225ae8e090e9d931fb93839f61755,https://edennetwork.io,ultrasound,Teku,2023-07-07 08:03:35,0
[6824449](https://beaconcha.in/slot/6824449),383862,lido,BloXroute,bloxroute (ethical),Prysm,2023-07-07 08:10:11,1
[6824961](https://beaconcha.in/slot/6824961),67942,0xb0922e657350149716381fad449bdbf2c5865c4433fa5579016c5309ced2b0cb7e46189a297fc75c37f6828682611dbb,BloXroute,bloxroute (max profit),Lighthouse,2023-07-07 09:52:35,1
[6825239](https://beaconcha.in/slot/6825239),685777,kraken,,,Prysm,2023-07-07 10:48:11,23
[6826465](https://beaconcha.in/slot/6826465),171989,lido,BloXroute,bloxroute (max profit),Lodestar,2023-07-07 14:53:23,1
[6826945](https://beaconcha.in/slot/6826945),413247,lido,BloXroute,bloxroute (max profit),Lighthouse,2023-07-07 16:29:23,1
[6827131](https://beaconcha.in/slot/6827131),28848,coinbase,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-07-07 17:06:35,27
[6827817](https://beaconcha.in/slot/6827817),699686,lido,builder0x69,blocknative,Lighthouse,2023-07-07 19:23:47,9
[6827893](https://beaconcha.in/slot/6827893),28884,lido,rsync-builder.xyz,bloxroute (max profit),Teku,2023-07-07 19:38:59,21
[6827893](https://beaconcha.in/slot/6827893),28884,lido,rsync-builder.xyz,bloxroute (regulated),Teku,2023-07-07 19:38:59,21
[6828994](https://beaconcha.in/slot/6828994),28869,lido,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-07 23:19:11,2
[6828994](https://beaconcha.in/slot/6828994),28869,lido,rsync-builder.xyz,bloxroute (regulated),Prysm,2023-07-07 23:19:11,2
[6830161](https://beaconcha.in/slot/6830161),693350,coinbase,,,Prysm,2023-07-08 03:12:35,17
[6830426](https://beaconcha.in/slot/6830426),685912,lido,beaverbuild.org,bloxroute (max profit),Prysm,2023-07-08 04:05:35,26
[6831238](https://beaconcha.in/slot/6831238),577851,stakefish,rsync-builder.xyz,bloxroute (max profit),Nimbus,2023-07-08 06:47:59,6
[6846849](https://beaconcha.in/slot/6846849),223804,0x85111345b4e0d0e8553b7fbf0007d614e9a67f5563195b98cb77a3d08ed519c047e8b0660456d512dc1af58ee4a7f123,Blocknative,blocknative,Lighthouse,2023-07-10 10:50:11,1
[6847047](https://beaconcha.in/slot/6847047),92241,0xb371a926d3b9586f22f1fcc18a7b0c91e156b0059a6ee30ba33913336c5f862467a731721b80b87f334ff27c456c8089,beaverbuild.org,bloxroute (max profit),Teku,2023-07-10 11:29:47,7
[6847297](https://beaconcha.in/slot/6847297),646997,lido,BloXroute,bloxroute (max profit),Lodestar,2023-07-10 12:19:47,1
[6848257](https://beaconcha.in/slot/6848257),152066,0x8fa33719dce10bc57855ae44664c690fcfcac9c5e4784f911d65be30374517e45be98b9290064517dacd837567b1feca,,,Prysm,2023-07-10 15:31:47,1
[6849377](https://beaconcha.in/slot/6849377),633923,0x82e86de685fcab4f9412cdbc054ac6c63c83e3a0c1933a02dbf047460c5e67e791cbd5d2cbcc3701836b8297b37c7495,builder0x69,blocknative,Lighthouse,2023-07-10 19:15:47,1
[6850499](https://beaconcha.in/slot/6850499),670886,coinbase,beaverbuild.org,bloxroute (max profit),Prysm,2023-07-10 23:00:11,3
[6851692](https://beaconcha.in/slot/6851692),413086,lido,Blocknative,blocknative,Prysm,2023-07-11 02:58:47,12
[6854789](https://beaconcha.in/slot/6854789),623746,0x87e048438ceaf80ccb3875e51025c30bcc2e2d118a00c56a1c131fdbefb8393f192025416c38ebd1eda0fa3f7a3f2555,,,Lighthouse,2023-07-11 13:18:11,5
[6857668](https://beaconcha.in/slot/6857668),443905,stakefish,beaverbuild.org,blocknative,Lighthouse,2023-07-11 22:53:59,4
[6857668](https://beaconcha.in/slot/6857668),443905,stakefish,beaverbuild.org,bloxroute (regulated),Lighthouse,2023-07-11 22:53:59,4
[6857668](https://beaconcha.in/slot/6857668),443905,stakefish,beaverbuild.org,bloxroute (max profit),Lighthouse,2023-07-11 22:53:59,4
[6857684](https://beaconcha.in/slot/6857684),335626,okx,builder0x69,blocknative,Prysm,2023-07-11 22:57:11,20
[6858299](https://beaconcha.in/slot/6858299),511522,binance,,,Prysm,2023-07-12 01:00:11,27
[6862314](https://beaconcha.in/slot/6862314),239732,coinbase,beaverbuild.org,ultrasound,Prysm,2023-07-12 14:23:11,10
[6863077](https://beaconcha.in/slot/6863077),439605,lido,rsync-builder.xyz,bloxroute (regulated),Lighthouse,2023-07-12 16:55:47,5
[6864417](https://beaconcha.in/slot/6864417),693341,binance,rsync-builder.xyz,bloxroute (regulated),Lighthouse,2023-07-12 21:23:47,1
[6866341](https://beaconcha.in/slot/6866341),18436,missed,,,,2023-07-13 03:48:35,5
[6868961](https://beaconcha.in/slot/6868961),209730,lido,beaverbuild.org,bloxroute (max profit),Prysm,2023-07-13 12:32:35,1
[6869761](https://beaconcha.in/slot/6869761),167895,lido,BloXroute,agnostic Gnosis,Nimbus,2023-07-13 15:12:35,1
[6869761](https://beaconcha.in/slot/6869761),167895,lido,BloXroute,bloxroute (max profit),Nimbus,2023-07-13 15:12:35,1
[6873876](https://beaconcha.in/slot/6873876),3301,0xa0ec68faaa8e3e4338ddb3df9eb4cb59d37477c304e535784d31d1444974a6d584798a86eccba26454e91da4f8122b90,,,Lighthouse,2023-07-14 04:55:35,20
[6873876](https://beaconcha.in/slot/6873876),3301,0xa0ec68faaa8e3e4338ddb3df9eb4cb59d37477c304e535784d31d1444974a6d584798a86eccba26454e91da4f8122b90,,,Prysm,2023-07-14 04:55:35,20
[6874945](https://beaconcha.in/slot/6874945),656451,binance,Flashbots,flashbots,Lighthouse,2023-07-14 08:29:23,1
[6877378](https://beaconcha.in/slot/6877378),604490,lido,rsync-builder.xyz,blocknative,Lighthouse,2023-07-14 16:35:59,2
[6877538](https://beaconcha.in/slot/6877538),620877,0xa617e3a220ded6c59ded8e2e4785fa5c21049a43301deb05538f4767748b1d4fd27b8b5a4039e5d7497e07cbcef0212c,,,Nimbus,2023-07-14 17:07:59,2
[6877538](https://beaconcha.in/slot/6877538),620877,0xa617e3a220ded6c59ded8e2e4785fa5c21049a43301deb05538f4767748b1d4fd27b8b5a4039e5d7497e07cbcef0212c,,,Prysm,2023-07-14 17:07:59,2
[6878067](https://beaconcha.in/slot/6878067),334358,abyss finance,,,Nimbus,2023-07-14 18:53:47,19
[6878304](https://beaconcha.in/slot/6878304),622263,0x89da8b23181e701988e729a37a2dd5e40673e71a0f8a96347b97d49288de90ad7d9132598e049a6f73e8ae5937457dda,,,Prysm,2023-07-14 19:41:11,0
[6878307](https://beaconcha.in/slot/6878307),412640,lido,,,Lighthouse,2023-07-14 19:41:47,3
[6878568](https://beaconcha.in/slot/6878568),143685,lido,rsync-builder.xyz,bloxroute (regulated),Prysm,2023-07-14 20:33:59,8
[6880321](https://beaconcha.in/slot/6880321),142176,0x8d506028afa9c263038c6f5a804e44217610dbe9b639c9c3b70c89bcd2fc2e64f023eee5d07e4fd5203cb2caf2cd5b11,beaverbuild.org,flashbots,Nimbus,2023-07-15 02:24:35,1
[6880321](https://beaconcha.in/slot/6880321),142176,0x8d506028afa9c263038c6f5a804e44217610dbe9b639c9c3b70c89bcd2fc2e64f023eee5d07e4fd5203cb2caf2cd5b11,beaverbuild.org,flashbots,Teku,2023-07-15 02:24:35,1
[6880324](https://beaconcha.in/slot/6880324),575918,lido,,,Lighthouse,2023-07-15 02:25:11,4
[6882849](https://beaconcha.in/slot/6882849),364393,lido,builder0x69,blocknative,Lighthouse,2023-07-15 10:50:11,1
[6882849](https://beaconcha.in/slot/6882849),364393,lido,builder0x69,blocknative,Nimbus,2023-07-15 10:50:11,1
[6883170](https://beaconcha.in/slot/6883170),82851,coinbase,beaverbuild.org,bloxroute (max profit),Nimbus,2023-07-15 11:54:23,2
[6883170](https://beaconcha.in/slot/6883170),82851,coinbase,beaverbuild.org,bloxroute (max profit),Teku,2023-07-15 11:54:23,2
[6883519](https://beaconcha.in/slot/6883519),445467,0xb51e93923e09a60871769d64ebdd8fe40e63e04de3af7d6fa335febaedb84031363c0b0b107ff244d0011c7c3cdb25eb,builder0x69,blocknative,Lighthouse,2023-07-15 13:04:11,31
[6884906](https://beaconcha.in/slot/6884906),541418,binance,rsync-builder.xyz,bloxroute (regulated),Lighthouse,2023-07-15 17:41:35,10
[6885249](https://beaconcha.in/slot/6885249),187412,lido,BloXroute,bloxroute (regulated),Prysm,2023-07-15 18:50:11,1
[6885993](https://beaconcha.in/slot/6885993),670877,lido,beaverbuild.org,bloxroute (max profit),Lodestar,2023-07-15 21:18:59,9
[6886055](https://beaconcha.in/slot/6886055),82813,lido,,,Nimbus,2023-07-15 21:31:23,7
[6886055](https://beaconcha.in/slot/6886055),82813,lido,,,Teku,2023-07-15 21:31:23,7
[6886700](https://beaconcha.in/slot/6886700),511486,0x84287d5519f82c4e71cde4c2b2df1a16d0627b002178630d0b2bcb1057b232b6dcab701dcef4dc76183cd7b0a20b037f,beaverbuild.org,blocknative,Prysm,2023-07-15 23:40:23,12
[6886772](https://beaconcha.in/slot/6886772),470968,stakefish,Blocknative,blocknative,Nimbus,2023-07-15 23:54:47,20
[6887465](https://beaconcha.in/slot/6887465),427030,0xb4568e24ac1e34a28a63633f14fc95ada2ffa0e9901d0ded9c1b79e3da725587997d54eb1a853a77e966807f68fad250,Blocknative,blocknative,Lighthouse,2023-07-16 02:13:23,9
[6887521](https://beaconcha.in/slot/6887521),213474,lido,builder0x69,blocknative,Prysm,2023-07-16 02:24:35,1
[6887999](https://beaconcha.in/slot/6887999),260599,lido,,,Prysm,2023-07-16 04:00:11,31
[6888234](https://beaconcha.in/slot/6888234),425632,lido,,,Lighthouse,2023-07-16 04:47:11,10
[6889231](https://beaconcha.in/slot/6889231),203050,lido,https://edennetwork.io,ultrasound,Lighthouse,2023-07-16 08:06:35,15
[6889364](https://beaconcha.in/slot/6889364),424259,0x889f8b9e45e15a5a83be5e45b054aec751492e492ab2dc18ece5f4252b795c8333f6571342583dc409ddff5bea7ae62e,,,Teku,2023-07-16 08:33:11,20
[6889441](https://beaconcha.in/slot/6889441),653011,rocketpool,Blocknative,blocknative,Lighthouse,2023-07-16 08:48:35,1
[6890068](https://beaconcha.in/slot/6890068),638560,0xb4ec7f057ad3d5cbfa25bb73940b4f1e1f118a2a48e193395073eaefe1b103bc86d4bc182fd63a817669cc42a8a96732,,,Lighthouse,2023-07-16 10:53:59,20
[6890068](https://beaconcha.in/slot/6890068),638560,0xb4ec7f057ad3d5cbfa25bb73940b4f1e1f118a2a48e193395073eaefe1b103bc86d4bc182fd63a817669cc42a8a96732,,,Prysm,2023-07-16 10:53:59,20
[6890689](https://beaconcha.in/slot/6890689),24967,lido,BloXroute,bloxroute (regulated),Prysm,2023-07-16 12:58:11,1
[6891915](https://beaconcha.in/slot/6891915),369387,lido,builder0x69,blocknative,Lighthouse,2023-07-16 17:03:23,11
[6893697](https://beaconcha.in/slot/6893697),7728,lido,,,Lighthouse,2023-07-16 22:59:47,1
[6897407](https://beaconcha.in/slot/6897407),528005,lido,rsync-builder.xyz,bloxroute (max profit),Prysm,2023-07-17 11:21:47,31
[6897576](https://beaconcha.in/slot/6897576),31067,binance,BloXroute,bloxroute (regulated),Lighthouse,2023-07-17 11:55:35,8
[6897601](https://beaconcha.in/slot/6897601),424389,0xad4a366fa22c4ec10524871b7358b3f5fd0afc5091a831a52e5d164ab60646ec3ec14480bbb4462ebea69d38e46cf70c,BloXroute,bloxroute (max profit),Lighthouse,2023-07-17 12:00:35,1
[6897601](https://beaconcha.in/slot/6897601),424389,0xad4a366fa22c4ec10524871b7358b3f5fd0afc5091a831a52e5d164ab60646ec3ec14480bbb4462ebea69d38e46cf70c,BloXroute,bloxroute (max profit),Prysm,2023-07-17 12:00:35,1
[6899123](https://beaconcha.in/slot/6899123),332036,0x95e9d8df3a7830f2269a087ba13cedac66f029b344be6134c977c05dc0848ea4ee3212ae028db410c0206ba3c9b66d72,rsync-builder.xyz,blocknative,Prysm,2023-07-17 17:04:59,19
[6900267](https://beaconcha.in/slot/6900267),90444,0x8f3f4ff47af01e5718bedc7e87a0a1febf745b27af520f9bf37fb456ec7b8d94c4c72988157ff5bc65be0493fb5f30c6,rsync-builder.xyz,bloxroute (max profit),Lighthouse,2023-07-17 20:53:47,11
[6902654](https://beaconcha.in/slot/6902654),470052,bitcoin suisse,rsync-builder.xyz,blocknative,Nimbus,2023-07-18 04:51:11,30
[6902654](https://beaconcha.in/slot/6902654),470052,bitcoin suisse,rsync-builder.xyz,bloxroute (max profit),Nimbus,2023-07-18 04:51:11,30
[6902654](https://beaconcha.in/slot/6902654),470052,bitcoin suisse,rsync-builder.xyz,bloxroute (regulated),Nimbus,2023-07-18 04:51:11,30
[6902969](https://beaconcha.in/slot/6902969),458947,0x949bec12d63ff560415566af17f27587336f8f1474bc382dcd2e1283980177d7a47e7419cd8674b1266420f2105bed5e,beaverbuild.org,bloxroute (max profit),Prysm,2023-07-18 05:54:11,25
[6902977](https://beaconcha.in/slot/6902977),471043,abyss finance,,,Prysm,2023-07-18 05:55:47,1
[6905569](https://beaconcha.in/slot/6905569),25975,staked.us,builder0x69,blocknative,Nimbus,2023-07-18 14:34:11,1
[6909601](https://beaconcha.in/slot/6909601),615137,0xa2c45a985bad3abfca46f34defe6d9381eb37ae3955792c55bb77af03bd65345934b42ccae57121f8aeec8b0e6381af2,builder0x69,blocknative,Teku,2023-07-19 04:00:35,1
[6909601](https://beaconcha.in/slot/6909601),615137,0xa2c45a985bad3abfca46f34defe6d9381eb37ae3955792c55bb77af03bd65345934b42ccae57121f8aeec8b0e6381af2,builder0x69,blocknative,Prysm,2023-07-19 04:00:35,1
[6910595](https://beaconcha.in/slot/6910595),444020,0x8ee6fb31d7c821a9978ca89bc766eb4e12bdb48489196cbdf2deda48075aafb9ce907a39087e1dde5d8086735b935903,,,Lighthouse,2023-07-19 07:19:23,3
[6910595](https://beaconcha.in/slot/6910595),444020,0x8ee6fb31d7c821a9978ca89bc766eb4e12bdb48489196cbdf2deda48075aafb9ce907a39087e1dde5d8086735b935903,,,Prysm,2023-07-19 07:19:23,3
[6911018](https://beaconcha.in/slot/6911018),685525,lido,,,Nimbus,2023-07-19 08:43:59,10
[6916676](https://beaconcha.in/slot/6916676),79930,lido,beaverbuild.org,blocknative,Lighthouse,2023-07-20 03:35:35,4
[6919072](https://beaconcha.in/slot/6919072),430300,lido,,,Lighthouse,2023-07-20 11:34:47,0
[6920222](https://beaconcha.in/slot/6920222),470071,0xaf6eb30b67c28fc4307b71a8fca2de5e62d1636ebcd1fc7666bca2e610d197526e84d9836635a4b823a3d28c6ad90d3b,Blocknative,blocknative,Lighthouse,2023-07-20 15:24:47,30
[6922143](https://beaconcha.in/slot/6922143),409110,rocketpool,rsync-builder.xyz,bloxroute (max profit),Lighthouse,2023-07-20 21:48:59,31
[6922143](https://beaconcha.in/slot/6922143),409110,rocketpool,rsync-builder.xyz,bloxroute (regulated),Lighthouse,2023-07-20 21:48:59,31
